chr,start,stop,CpG_count,mean_group1,mean_group2,logFC,logCPM,PValue,FDR,fold_change
chr5,112391001,112391500,5,5,11,-1.81454383443387,1.18848147456915,0.00143315679325761,0.0488193673200469,0.284294120021768
chr5,112982501,112983000,5,6,11.5,-1.62159877974101,1.29194843339553,0.001200937811076,0.0450936922553617,0.32497513015613
chr5,115383501,115384000,4,2.5,8,-2.3162193366617,0.721720634536982,8.5888038110361e-4,0.0375689514448215,0.200792969793606
chr5,116223501,116224000,4,3.5,10.5,-2.24342224830025,1.03618469247407,1.053616385526e-4,0.0161166266587933,0.211184777450147
chr5,116256001,116256500,8,11,17.5,-1.36230910714793,1.89465841630041,0.00137697145664899,0.047105844931593,0.388959242206928
chr5,119965501,119966000,2,4,10,-1.98864268816966,1.03516099429484,5.4925102199915e-4,0.0301953170433493,0.251975839152542
chr5,123472001,123472500,10,5.5,12.5,-1.86318902584938,1.32696354944072,1.9270198175852e-4,0.0214969026490991,0.274868021009457
chr5,124267501,124268000,6,3.5,10,-2.17358845915752,0.996076329285032,5.4925102199915e-4,0.0301953170433493,0.221658645766152
chr5,125304001,125304500,4,3,9.5,-2.312417799326,0.911930762628818,3.1865473869264e-4,0.0244856781841461,0.201322761967189
chr5,125304501,125305000,3,4.5,11,-1.96086728333185,1.15422322313597,5.428193653104e-4,0.0300493103667951,0.256873989157231
chr5,126458501,126459000,10,3,9,-2.2353105782168,0.865970241569794,5.3625693651824e-4,0.0297607045315696,0.212375525421336
chr5,128087001,128087500,2,2.5,9.5,-2.56143414144547,0.867702899945892,8.85327139054372e-5,0.01559412835906,0.169407054544144
chr5,128087501,128088000,3,3,10,-2.38580700847136,0.955130929128596,1.8113381757618e-4,0.0207554463395178,0.191337690052233
chr5,131335501,131336000,4,2.5,8.5,-2.40262886821212,0.773601394567644,4.9049913259967e-4,0.0281127206952951,0.189119644233699
chr5,134737501,134738000,23,21.5,3,2.08497284626317,1.66592307351861,9.2811448914907e-4,0.0375689514448215,4.24267111113381
chr5,142676001,142676500,7,8,13.5,-1.44522895056925,1.54006071162429,0.00126996188760929,0.0468148723918073,0.367233874985839
chr5,142913501,142914000,7,11.5,19,-1.42010544570685,1.98299287401856,3.4136880751078e-4,0.0258423837006843,0.373684998750331
chr5,142956501,142957000,7,4,11,-2.1251583297347,1.11416247689363,1.9981267355321e-4,0.0217239916706777,0.229225852843991
chr5,143853001,143853500,9,5,12.5,-1.99556946670071,1.29604412370614,5.2906144401999e-4,0.0295220272908713,0.250768933012997
chr5,146011001,146011500,6,5,11,-1.8137715016488,1.18849440592425,8.2667203922442e-4,0.0375689514448215,0.284446354864202
chr5,146735501,146736000,3,6,12,-1.68310173925937,1.32665708993613,0.00126314469173476,0.0468148723918073,0.311412392228667
chr5,147147501,147148000,4,5,11,-1.81373311951673,1.18986738659905,8.2667203922442e-4,0.0375689514448215,0.284453922508422
chr5,148404001,148404500,3,4,9.5,-1.9153366553709401,0.994361934609706,9.1693449057221e-4,0.0375689514448215,0.265110064233677
chr5,149527501,149528000,5,2.5,8.5,-2.40266726291731,0.772191161645853,4.9049913259967e-4,0.0281127206952951,0.189114611225225
chr5,151481001,151481500,6,5,12.5,-1.99669549701644,1.29603120561915,1.9270198175852e-4,0.0214969026490991,0.250573283035292
chr5,158445501,158446000,6,2.5,10,-2.63034191932601,0.912921811751362,2.8230506880853e-4,0.0225674542574834,0.16150582234629
chr5,158964501,158965000,4,2.5,8.5,-2.40576939464627,0.771499519160396,8.4480342022806e-4,0.0375689514448215,0.188708407457491
chr5,160093001,160093500,9,3.5,10.5,-2.24333200300803,1.03757254430592,3.2698525815796e-4,0.0249351170750558,0.211197988161704
chr5,167333001,167333500,4,5,11.5,-1.87736517022011,1.2249584292672,5.118616161639e-4,0.028919031002322,0.272180351719512
chr5,167852001,167852500,5,4,9.5,-1.9153366553709401,0.994361934609706,9.1693449057221e-4,0.0375689514448215,0.265110064233677
chr5,167959501,167960000,3,2.5,10,-2.63629675431815,0.912273767779688,2.7183259489143e-4,0.0221995249485186,0.160840568502547
chr5,169302001,169302500,11,24,3,2.25842747145231,1.79050643424493,2.42498506205207e-5,0.0104775249866508,4.78469668574288
chr5,171842001,171842500,17,24,4,1.85249773505404,1.83608848236248,2.0039279904216e-4,0.0217239916706777,3.61124858889741
chr5,172449501,172450000,12,7,13,-1.57988210148656,1.45345798363502,0.00146087551760723,0.0495025930737536,0.334509224015293
chr5,172737501,172738000,8,4,10,-1.98860430162152,1.03654801656344,5.4925102199915e-4,0.0301953170433493,0.251982543695835
chr5,172921001,172921500,15,19,2.5,2.17990397655413,1.5116948982560099,3.6575761104041e-4,0.0273441958527264,4.53123393955232
chr5,178721501,178722000,5,6.5,12.5,-1.62818886406437,1.39140282678069,0.00117951743272744,0.0443865134287073,0.32349406204891
chr5,179937001,179937500,13,5,12,-1.94458701201288,1.25990393473231,0.0014203902826568,0.0483966863075587,0.259789132797296
chr6,1314001,1314500,9,8,14,-1.49735557820225,1.56822465451531,8.3117616330095e-4,0.0375689514448215,0.354202038889739
chr6,2491001,2491500,15,25.5,4,1.93944784354406,1.90181288434834,8.28336348450557e-5,0.0149866909806328,3.83558821819883
chr6,2583001,2583500,1,4,10,-1.99020502890698,1.03447436775179,6.5404963943579e-4,0.0344161786224686,0.251703114131646
chr6,3023501,3024000,19,16,2.5,1.9301021776347,1.33185577555069,0.00137461036627323,0.0470578560588441,3.81082188079846
chr6,5570501,5571000,5,2.5,9,-2.48422427701861,0.821045452827351,1.5741336353817e-4,0.0187989674722654,0.178720337811006
chr6,7259501,7260000,15,18.5,2.5,2.14331776362554,1.4845600583883,9.8284437038812e-4,0.0376606509298149,4.41776832572674
chr6,7301501,7302000,5,6,13.5,-1.85430149291226,1.42357830982419,3.5719976761991e-4,0.0267773581301505,0.276566535645944
chr6,7302001,7302500,5,2.5,8.5,-2.40955458736746,0.771460388883792,0.00107702453163554,0.0408051615807978,0.188213942973164
chr6,14782501,14783000,24,23,4.5,1.62525598868216,1.81380185924736,9.4504212448876e-4,0.0375689514448215,3.08496899246869
chr6,16290501,16291000,12,27.5,4.5,1.88465783254978,2.00601755159389,5.95910456675424e-5,0.0135727932641176,3.69265334358369
chr6,16795001,16795500,5,4.5,14,-2.30227217354549,1.36560971443192,2.81199623773654e-5,0.0114108358441736,0.20274353643545
chr6,17315001,17315500,7,5,13,-2.05307444326845,1.32798181105921,4.3042807369515e-5,0.0130634844750863,0.240970017527321
chr6,21522501,21523000,11,4.5,13.5,-2.25410088038827,1.33169686214479,2.46070319181936e-5,0.0105908420662836,0.209627387411746
chr6,25088001,25088500,2,2.5,9,-2.48188138754222,0.821071550770212,3.8714116606326e-4,0.0281127206952951,0.179010809578304
chr6,25344001,25344500,7,23,3.5,1.99691457911535,1.77068780201217,6.3822768597198e-4,0.034059436190498,3.9914545379885
chr6,26216001,26216500,30,18,2.5,2.09871389132335,1.45486752385203,7.5825031903543e-4,0.0375689514448215,4.28327376928433
chr6,27478001,27478500,9,2.5,8,-2.31579983713554,0.723140032036042,9.5741344959701e-4,0.0375689514448215,0.20085136384144
chr6,27619501,27620000,4,3.5,10,-2.17387428100647,0.994698336876505,1.8807354043976e-4,0.0211277941675687,0.221614735856739
chr6,27680501,27681000,27,23,2.5,2.4494665806755,1.71513122302547,1.60734722955128e-5,0.00881129493340448,5.46214109194328
chr6,27681001,27681500,27,21.5,2.5,2.3564841996464,1.64534570902001,7.80125124029101e-5,0.0144012483363888,5.12120815515427
chr6,28088001,28088500,2,4.5,12,-2.08031794446859,1.22801210217944,3.3775365865574e-4,0.0255876754755275,0.236462293831674
chr6,37301001,37301500,3,2.5,8,-2.316200139692,0.722426923110073,8.5888038110361e-4,0.0375689514448215,0.200795641627979
chr6,38637501,38638000,4,4.5,12,-2.08545448474338,1.22666678975244,1.1783287098584e-4,0.0161166266587933,0.235621895541826
chr6,38638001,38638500,3,3.5,11.5,-2.37345230324654,1.11726195998044,1.94785650606664e-5,0.00958240475830527,0.192983271077522
chr6,46398001,46398500,4,4,9.5,-1.91615056706437,0.994381409771476,0.00128673162758412,0.0468148723918073,0.264960541763267
chr6,54115001,54115500,3,6.5,12.5,-1.62855047490874,1.39072725244556,0.00122580373829505,0.0459635159070974,0.323412988572898
chr6,56782501,56783000,4,2.5,8,-2.316200139692,0.722426923110073,8.5888038110361e-4,0.0375689514448215,0.200795641627979
chr6,57008501,57009000,3,2.5,8,-2.31740056030274,0.721701060845084,0.00104794260396979,0.0399807670763997,0.200628635457443
chr6,58585001,58585500,8,2.5,9,-2.48424374810391,0.820348606323064,1.5741336353817e-4,0.0187989674722654,0.178717925759005
chr6,58585501,58586000,6,3,9.5,-2.31253963850892,0.910518503233686,3.1252679489692e-4,0.0242410264927834,0.201305760477346
chr6,59163001,59163500,10,3,18.5,-3.27065820892234,1.5527552633821,3.2771990064170504e-9,4.48448593355571e-5,0.103617658370483
chr6,66490001,66490500,5,3,9,-2.23529192981707,0.866684618305486,5.3625693651824e-4,0.0297607045315696,0.21237827062332
chr6,67655001,67655500,3,2.5,8,-2.31623946162087,0.722407340880041,8.9240253125911e-4,0.0375689514448215,0.200790168839821
chr6,73523001,73523500,24,18,2.5,2.09869473234812,1.45420731063552,7.5825031903543e-4,0.0375689514448215,4.28321688783063
chr6,75849501,75850000,8,4.5,13,-2.18690532097865,1.29975764134614,3.337116560254e-4,0.0253105763060287,0.219622029611065
chr6,78925001,78925500,8,2.5,8.5,-2.40266753679566,0.772197686226881,4.9049913259967e-4,0.0281127206952951,0.189114575324088
chr6,79035501,79036000,3,4,10.5,-2.05624598217635,1.07762774623372,0.00137028047788941,0.0470578560588441,0.240440864558377
chr6,79164501,79165000,8,6.5,12.5,-1.62806870797392,1.39276112844205,0.00109695985986285,0.0415197060112678,0.323521005650555
chr6,79491501,79492000,2,3,9,-2.23731091478743,0.865256156511389,0.00114144156281367,0.0430210686062806,0.212081264929582
chr6,80857501,80858000,3,3,9.5,-2.31252044264366,0.911217979952751,3.1252679489692e-4,0.0242410264927834,0.201308438981016
chr6,83191001,83191500,5,2.5,8.5,-2.40409301159762,0.772210735472231,9.1494889806905e-4,0.0375689514448215,0.188927810333666
chr6,87259501,87260000,6,5,11.5,-1.87701815118358,1.22563032492934,6.3717708406791e-4,0.0340067276640716,0.272245828567454
chr6,87260001,87260500,10,6,18,-2.27197762369729,1.68362863035203,8.97103523492585e-5,0.0156595192603608,0.207045876605007
chr6,88341001,88341500,5,4.5,10.5,-1.89338638128903,1.11523113919212,0.00122168305379646,0.0458174877129413,0.269174494322739
chr6,88676001,88676500,4,2.5,8.5,-2.4026861860087,0.771479953897244,4.9049913259967e-4,0.0281127206952951,0.189112130722069
chr6,99554501,99555000,2,4.5,10.5,-1.89338634354376,1.11523113919212,0.00122169738741784,0.0458174877129413,0.269174501365159
chr6,100643001,100643500,4,4,9.5,-1.9161499402008,0.992978814181119,9.9262178840903e-4,0.0380073177172199,0.264960656890958
chr6,105620501,105621000,7,8.5,17.5,-1.7315186743078,1.77884488254047,5.28589070315604e-5,0.0135727932641176,0.301134796015684
chr6,107891001,107891500,8,5.5,12.5,-1.86315119441443,1.32833541383657,4.7567056267043e-4,0.0281127206952951,0.27487522890004
chr6,108979501,108980000,7,8,16,-1.68872743968596,1.68035588029941,9.1365481591839e-5,0.0158424628530433,0.310200423326245
chr6,111673501,111674000,9,9.5,16,-1.44534473940817,1.75244890226461,9.6397516938347e-4,0.0375689514448215,0.367204402452507
chr6,112599501,112600000,5,6,11.5,-1.62159877974101,1.29194843339553,0.001200937811076,0.0450936922553617,0.32497513015613
chr6,116641501,116642000,5,3,11,-2.53543817383644,1.03786425689708,6.1295262735865e-4,0.0333041291138051,0.17248727356298801
chr6,118418001,118418500,6,5,11,-1.81377177543743,1.18850087164183,8.2667203922442e-4,0.0375689514448215,0.284446300883168
chr6,118821501,118822000,4,6,14,-1.903300255344,1.4541180631861,6.95219111979916e-5,0.0137874027918808,0.267331128920582
chr6,118822001,118822500,2,3,10,-2.3858264781611,0.954439542359153,1.8113381757618e-4,0.0207554463395178,0.191335107898542
chr6,118944501,118945000,1,6.5,12.5,-1.62827802243198,1.39006477132187,0.0010726184264012,0.0406524752745375,0.323474070775298
chr6,121892001,121892500,7,2.5,8,-2.3162193366617,0.721720634536982,8.5888038110361e-4,0.0375689514448215,0.200792969793606
chr6,122432501,122433000,6,3,9.5,-2.31231477425174,0.912624282732806,3.1936004439215e-4,0.0245125944396764,0.201337139248953
chr6,124255001,124255500,3,4,10,-1.98862349502312,1.03585437162722,5.4925102199915e-4,0.0301953170433493,0.251979191379615
chr6,124627501,124628000,5,9,16.5,-1.56292012313957,1.75605521001122,5.0574299617413e-4,0.0286002479424635,0.338465308856999
chr6,124628001,124628500,3,10.5,17,-1.38990446367004,1.84963422560244,6.9317099217003e-4,0.036391493920819,0.38159007057948
chr6,125297001,125297500,3,4,10,-1.98864241434518,1.03515450828901,5.4925102199915e-4,0.0301953170433493,0.251975886977729
chr6,128313501,128314000,3,3,9,-2.23531085207715,0.865976756016936,5.3625693651824e-4,0.0297607045315696,0.212375485107044
chr6,128446001,128446500,5,3,9.5,-2.31242700873727,0.91191121979869,3.1774303122522e-4,0.0244737523020552,0.201321476831978
chr6,128723001,128723500,4,4.5,10,-1.82470194620879,1.07451660072621,0.00143831407736382,0.0488396089466156,0.282299416866429
chr6,130034501,130035000,7,6,13.5,-1.86229164225728,1.42226868126028,5.4425701169722e-4,0.0301134747078015,0.275039047300663
chr6,131539501,131540000,10,8.5,15.5,-1.55733954321822,1.67936741419867,3.0923474234849e-4,0.0242410264927834,0.339777083365512
chr6,132307001,132307500,3,4.5,11,-1.95940877831841,1.15420378078643,4.2878852030199e-4,0.0281127206952951,0.257133809447076
chr6,132465501,132466000,3,4.5,11,-1.96110111552788,1.15285877530291,6.1136653847507e-4,0.0332296418298876,0.256832358362196
chr6,139308001,139308500,7,4,11,-2.12487420335054,1.1162397514988,1.9354719298074e-4,0.0214969026490991,0.229271001350509
chr6,140267001,140267500,4,18.5,2.5,2.13741455724895,1.48059867962023,5.0724565226086e-4,0.0286822237144187,4.39972867409698
chr6,141013501,141014000,3,5.5,12,-1.80467145710368,1.29568577613121,7.5825031903543e-4,0.0375689514448215,0.286246219173501
chr6,141458001,141458500,5,6,12.5,-1.74090992081416,1.36056969471097,4.7567056267043e-4,0.0281127206952951,0.299180920522823
chr6,142018501,142019000,7,7,16.5,-1.92165018920562,1.65490433088302,2.4998529750804e-5,0.0105908420662836,0.26395242229139
chr6,142026001,142026500,10,5,14.5,-2.20935802909897,1.42629535969161,4.93963828300489e-6,0.00468411166122825,0.216230504741717
chr6,143006501,143007000,5,4.5,10,-1.82470167238431,1.07451012184023,0.00143831407736382,0.0488396089466156,0.282299470447052
chr6,143116501,143117000,7,16.5,2.5,1.97552943214022,1.36541989716525,0.00100127732740683,0.0383017178956639,3.93272533890601
chr6,143218001,143218500,9,10.5,16.5,-1.34720817406773,1.82314576861796,0.00104743271365078,0.0399807670763997,0.39305192644497
chr6,143715001,143715500,3,6,12,-1.68246883716266,1.327310538003,7.5825031903543e-4,0.0375689514448215,0.311549037041761
chr6,145709001,145709500,4,4,10,-1.98862349502312,1.03585437162722,5.4925102199915e-4,0.0301953170433493,0.251979191379615
chr6,145709501,145710000,1,4.5,10,-1.82468275416629,1.07520800965527,0.00143831407736382,0.0488396089466156,0.282303172295186
chr6,146296501,146297000,3,3.5,9.5,-2.10211181271734,0.952701858020413,0.00139199923624895,0.0476049343097729,0.232917054933054
chr6,149367501,149368000,3,3.5,11,-2.30987671377462,1.07795227648851,2.0092535089434e-4,0.0217239916706777,0.201677673535498
chr6,149386001,149386500,3,3.5,10.5,-2.24335119751382,1.03687848446242,1.0444273332139e-4,0.0161166266587933,0.211195178271932
chr6,149842501,149843000,13,17,2.5,2.02538318127538,1.39698279656342,0.00131769538144053,0.0468148723918073,4.07099988655637
chr6,150854001,150854500,4,4,11.5,-2.18717323563241,1.15452239898613,2.1592701326281e-4,0.0217239916706777,0.219581248645389
chr6,150898001,150898500,11,21.5,4,1.69721991283413,1.72253912074888,8.4845653648039e-4,0.0375689514448215,3.24275474133372
chr6,152329501,152330000,10,19,2.5,2.18445223144901,1.51300227882464,3.9062262379704e-4,0.0281127206952951,4.5455416947763
chr6,154311501,154312000,3,6.5,12.5,-1.62822073481351,1.3920979444166801,0.0010726184264012,0.0406524752745375,0.323486915781729
chr6,157132001,157132500,8,17.5,2.5,2.06130229172149,1.42657616119097,0.0010653017812555,0.0404927955926301,4.1736287940264
chr6,158093501,158094000,10,19,3,1.92169514760256,1.53793670194215,6.9658169004761e-4,0.0365670038959256,3.78867962108587
chr6,159955501,159956000,4,2.5,8,-2.31618039467457,0.723120441178209,8.5888038110361e-4,0.0375689514448215,0.200798389776731
chr6,160098501,160099000,10,19.5,3.5,1.74296828752522,1.59507503045418,9.4806272481996e-4,0.0375689514448215,3.34723139305097
chr6,160854001,160854500,11,4,10,-1.98854445586675,1.0365609994598,5.7602024361349e-4,0.0314573845235332,0.251992996631397
chr6,161118001,161118500,5,8.5,17.5,-1.72612148564746,1.78273889332033,2.2853096790957e-4,0.0217239916706777,0.302263465055863
chr6,161177001,161177500,11,3,9.5,-2.31115066162694,0.91119844559056,9.1697756149312e-4,0.0375689514448215,0.201499664027126
chr6,161780501,161781000,7,6,12.5,-1.74094802377673,1.35920808142891,4.7567056267043e-4,0.0281127206952951,0.29917301897152
chr6,161894001,161894500,3,3.5,9.5,-2.10030244101474,0.953425057514454,9.1693449057221e-4,0.0375689514448215,0.23320935365145
chr6,163340001,163340500,9,6,12,-1.68509598640215,1.32597810472966,0.00144654817330598,0.049103783165629,0.310982222148162
chr6,163934501,163935000,7,12.5,18.5,-1.2631238296268399,2.00006783487393,9.0885420782994e-4,0.0375689514448215,0.416640840862889
chr6,169104501,169105000,3,2.5,8.5,-2.40264833957071,0.772902661976114,4.9049913259967e-4,0.0281127206952951,0.189117091794372
chr6,169182501,169183000,5,3,10.5,-2.45548489702394,0.998489047754642,1.0576517268809e-4,0.0161166266587933,0.182316255325138
chr6,169212501,169213000,9,4,10,-1.98864241434518,1.03515450828901,5.4925102199915e-4,0.0301953170433493,0.251975886977729
chr7,698501,699000,12,19.5,3.5,1.74296856158298,1.59506875183714,9.4806272481996e-4,0.0375689514448215,3.34723202889902
chr7,2060001,2060500,55,18,2.5,2.09871500469845,1.45421992193401,7.6555071256357e-4,0.0375689514448215,4.2832770748285
chr7,2715001,2715500,18,20.5,2.5,2.28465600180978,1.5898626164864,1.1585616524039e-4,0.0161166266587933,4.87247911555586
chr7,3693001,3693500,5,5,11,-1.81390875675655,1.18712890784679,8.3764282185503e-4,0.0375689514448215,0.28441929449672
chr7,4017001,4017500,23,20.5,2.5,2.29616345357989,1.59443154892908,3.8237776233834e-4,0.0281127206952951,4.91149916416541
chr7,5010001,5010500,4,5,12,-1.93827387807418,1.26056760952728,3.1498270333189e-4,0.0242853893756727,0.260928443067924
