"seqnames","start","end","width","strand","chr","CpG_count","mean_group1","mean_group2","logFC","logCPM","PValue","FDR","fold_change","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","contrast","direction"
"chr6",167672501,167673000,500,"*","6",11,7.5,0,5.6254126256071,0.367470222881352,0.000489338337760718,0.0281127206952951,49.3648632523501,"Intron (ENST00000609107.1/401286, intron 2 of 2)",6,167678198,167679622,1425,1,"124901465","ENST00000662677.3",-5198,NA,"LOC124901465","uncharacterized LOC124901465","TES_vs_GFP","Hypermethylated"
"chr6",167707501,167708000,500,"*","6",15,11,0.5,3.51521014179642,0.794620165525708,0.000629204051245002,0.0339094381660134,11.4336184082819,"Distal Intergenic",6,167680691,167696290,15600,2,"441178","ENST00000644320.2",-11211,"ENSG00000203688","LINC02487","long intergenic non-protein coding RNA 2487","TES_vs_GFP","Hypermethylated"
"chr6",167757501,167758000,500,"*","6",9,17,2,2.32571010280308,1.36177857749351,0.000196638620021463,0.0217153799289572,5.01312463614079,"Distal Intergenic",6,167751310,167752105,796,1,"107986547","ENST00000700873.1",6191,"ENSG00000289838","LOC107986547","uncharacterized LOC107986547","TES_vs_GFP","Hypermethylated"
"chr6",167766001,167766500,500,"*","6",9,7,0,5.52799070756349,0.30489222672951,0.000978324053118296,0.0375689514448215,46.1414266876333,"Distal Intergenic",6,167751310,167752105,796,1,"107986547","ENST00000700873.1",14691,"ENSG00000289838","LOC107986547","uncharacterized LOC107986547","TES_vs_GFP","Hypermethylated"
"chr6",167767501,167768000,500,"*","6",24,7.5,0,5.62545099466521,0.368889611069903,0.000489338337760718,0.0281127206952951,49.3661761483124,"Exon (ENST00000392115.2/ENST00000392115.2, exon 1 of 1)",6,167751310,167752105,796,1,"107986547","ENST00000700873.1",16191,"ENSG00000289838","LOC107986547","uncharacterized LOC107986547","TES_vs_GFP","Hypermethylated"
"chr6",167797001,167797500,500,"*","6",33,15,0.5,3.97766969852967,1.12687308561639,3.18704917879163e-05,0.0126594715428871,15.7542557754098,"Promoter (<=1kb)",6,167787233,167796872,9640,2,"26238","ENST00000687268.1",-129,"ENSG00000146521","LINC01558","long intergenic non-protein coding RNA 1558","TES_vs_GFP","Hypermethylated"
"chr6",167951501,167952000,500,"*","6",25,8,0,5.7442438833579,0.432282367009346,0.000874818138873223,0.0375689514448215,53.6030758771638,"Promoter (<=1kb)",6,167951904,167970025,18122,1,"4301","ENST00000507704.5",0,"ENSG00000130396","AFDN","afadin, adherens junction formation factor","TES_vs_GFP","Hypermethylated"
"chr6",167986501,167987000,500,"*","6",24,10.5,0,6.10250955697633,0.700415753930078,0.000145533241917837,0.0177288155785391,68.7129233095722,"Distal Intergenic",6,167976582,167979776,3195,2,"100128124","ENST00000441716.2",-6725,NA,"HGC6.3","uncharacterized LOC100128124","TES_vs_GFP","Hypermethylated"
"chr6",168026001,168026500,500,"*","6",13,9,0,5.88358056434996,0.543257235331859,6.12454862800645e-05,0.0135727932641176,59.0383527765292,"Intron (ENST00000515361.5/3834, intron 5 of 5)",6,168030535,168035773,5239,1,"3834","ENST00000504593.1",-4035,"ENSG00000125337","KIF25","kinesin family member 25","TES_vs_GFP","Hypermethylated"
"chr6",168034001,168034500,500,"*","6",8,6.5,0,5.43008231645794,0.24005449380377,0.00133444488677304,0.0468148723918073,43.113934359416,"Promoter (<=1kb)",6,168035488,168038670,3183,1,"3834","ENST00000496008.2",-988,"ENSG00000125337","KIF25","kinesin family member 25","TES_vs_GFP","Hypermethylated"
"chr6",168034501,168035000,500,"*","6",21,11,0,6.16866045184777,0.748502429062311,7.6636617514305e-05,0.0141666089873896,71.9369182831981,"Promoter (<=1kb)",6,168035488,168038670,3183,1,"3834","ENST00000496008.2",-488,"ENSG00000125337","KIF25","kinesin family member 25","TES_vs_GFP","Hypermethylated"
"chr6",168035501,168036000,500,"*","6",25,11,0,6.16862210026361,0.747113095979326,7.6636617514305e-05,0.0141666089873896,71.9350059884808,"Promoter (<=1kb)",6,168035488,168038670,3183,1,"3834","ENST00000496008.2",13,"ENSG00000125337","KIF25","kinesin family member 25","TES_vs_GFP","Hypermethylated"
"chr6",168122001,168122500,500,"*","6",16,7.5,0,5.6254126256071,0.367470222881352,0.000489338337760718,0.0281127206952951,49.3648632523501,"Distal Intergenic",6,168053166,168101511,48346,2,"79981","ENST00000644440.1",-20490,"ENSG00000153303","FRMD1","FERM domain containing 1","TES_vs_GFP","Hypermethylated"
"chr6",168999001,168999500,500,"*","6",9,8,0,5.71670491122433,0.428741730552959,0.000244765370137364,0.0217239916706777,52.5895742176791,"Exon (ENST00000648992.1/ENST00000648992.1, exon 2 of 2)",6,168961819,168964352,2534,2,"105378146","ENST00000669233.1",-34649,NA,"LOC105378146","uncharacterized LOC105378146","TES_vs_GFP","Hypermethylated"
"chr6",169104501,169105000,500,"*","6",3,2.5,8.5,-2.40264833957071,0.772902661976114,0.000490499132599675,0.0281127206952951,0.189117091794372,"Distal Intergenic",6,169067899,169069424,1526,1,"102724357","ENST00000435377.1",36602,"ENSG00000234519","LOC102724357","uncharacterized LOC102724357","TES_vs_GFP","Hypomethylated"
"chr6",169169501,169170000,500,"*","6",14,7.5,0,5.62545099466521,0.368889611069903,0.000489338337760718,0.0281127206952951,49.3661761483124,"Distal Intergenic",6,169157195,169163007,5813,2,"101929484","ENST00000657431.3",-6494,"ENSG00000223485","LINC01615","long intergenic non-protein coding RNA 1615","TES_vs_GFP","Hypermethylated"
"chr6",169171001,169171500,500,"*","6",17,11,0.5,3.51525094347947,0.794613748724234,0.000628767715040853,0.0339094381660134,11.4339417735518,"Distal Intergenic",6,169157195,169163007,5813,2,"101929484","ENST00000657431.3",-7994,"ENSG00000223485","LINC01615","long intergenic non-protein coding RNA 1615","TES_vs_GFP","Hypermethylated"
"chr6",169173501,169174000,500,"*","6",21,10,0,6.03312073550978,0.648519703621419,0.000275611652311248,0.0221995249485186,65.4862782151705,"Distal Intergenic",6,169175277,169182841,7565,2,"101929504","ENST00000564830.3",8841,"ENSG00000261039","LINC02544","long intergenic non-protein coding RNA 2544","TES_vs_GFP","Hypermethylated"
"chr6",169182501,169183000,500,"*","6",5,3,10.5,-2.45548489702394,0.998489047754642,0.000105765172688098,0.0161166266587933,0.182316255325138,"Promoter (<=1kb)",6,169175277,169182841,7565,2,"101929504","ENST00000564830.3",0,"ENSG00000261039","LINC02544","long intergenic non-protein coding RNA 2544","TES_vs_GFP","Hypomethylated"
"chr6",169189501,169190000,500,"*","6",9,9.5,0,5.96034531029577,0.598980350378133,0.000275611652311248,0.0221995249485186,62.2648179885935,"Distal Intergenic",6,169175277,169182841,7565,2,"101929504","ENST00000564830.3",-6660,"ENSG00000261039","LINC02544","long intergenic non-protein coding RNA 2544","TES_vs_GFP","Hypermethylated"
"chr6",169212501,169213000,500,"*","6",9,4,10,-1.98864241434518,1.03515450828901,0.000549251021999152,0.0301953170433493,0.251975886977729,"Promoter (<=1kb)",6,169213254,169245773,32520,1,"101929523","ENST00000660724.1",-254,NA,"THBS2-AS1","THBS2 antisense RNA 1","TES_vs_GFP","Hypomethylated"
"chr6",169214001,169214500,500,"*","6",24,8,0,5.71674327807608,0.430157080807857,0.000244765370137364,0.0217239916706777,52.5909727968451,"Promoter (<=1kb)",6,169214447,169217790,3344,1,"101929523","ENST00000670651.1",0,NA,"THBS2-AS1","THBS2 antisense RNA 1","TES_vs_GFP","Hypermethylated"
"chr6",169225001,169225500,500,"*","6",21,9.5,0,5.96030695057071,0.597577564545811,0.000275611652311248,0.0221995249485186,62.2631624553881,"Promoter (1-2kb)",6,169217454,169223440,5987,2,"7058","ENST00000488355.1",-1561,"ENSG00000186340","THBS2","thrombospondin 2","TES_vs_GFP","Hypermethylated"
"chr6",169233001,169233500,500,"*","6",20,15,0,6.61075009891492,1.08513242672022,8.11991979438112e-07,0.0015351649981407,97.7313895446461,"3' UTR",6,169234510,169237412,2903,2,"7058","ENST00000461848.1",3912,"ENSG00000186340","THBS2","thrombospondin 2","TES_vs_GFP","Hypermethylated"
"chr6",169233501,169234000,500,"*","6",7,25.5,1.5,3.29975378210183,1.78443019715108,1.02994250320409e-07,0.000471778256082083,9.84747454171438,"Intron (ENST00000660724.1/101929523, intron 2 of 3)",6,169234510,169237412,2903,2,"7058","ENST00000461848.1",3412,"ENSG00000186340","THBS2","thrombospondin 2","TES_vs_GFP","Hypermethylated"
"chr6",169234001,169234500,500,"*","6",5,17,1,3.26432117425987,1.29857210398602,3.07524227055275e-05,0.0122853769447565,9.60856625073994,"Intron (ENST00000660724.1/101929523, intron 2 of 3)",6,169234510,169237412,2903,2,"7058","ENST00000461848.1",2912,"ENSG00000186340","THBS2","thrombospondin 2","TES_vs_GFP","Hypermethylated"
"chr6",169235001,169235500,500,"*","6",12,11.5,0.5,3.58804228230107,0.843758632507206,0.000318980323832936,0.0244856781841461,12.0256442652316,"Intron (ENST00000660724.1/101929523, intron 2 of 3)",6,169234510,169237412,2903,2,"7058","ENST00000461848.1",1912,"ENSG00000186340","THBS2","thrombospondin 2","TES_vs_GFP","Hypermethylated"
"chr6",169236501,169237000,500,"*","6",9,14.5,1.5,2.49190734247981,1.16256277454093,0.000549251021999152,0.0301953170433493,5.62521150716025,"Promoter (<=1kb)",6,169234510,169237412,2903,2,"7058","ENST00000461848.1",412,"ENSG00000186340","THBS2","thrombospondin 2","TES_vs_GFP","Hypermethylated"
"chr6",169248501,169249000,500,"*","6",38,12.5,0,6.35068891491222,0.884938489207171,1.10360216332566e-05,0.00674353514489981,81.6108416077542,"Promoter (<=1kb)",6,169246065,169248680,2616,2,"7058","ENST00000472733.1",0,"ENSG00000186340","THBS2","thrombospondin 2","TES_vs_GFP","Hypermethylated"
"chr6",169261001,169261500,500,"*","6",9,7.5,0,5.61313648728425,0.366760985598728,0.000884708205988868,0.0375689514448215,48.9465913034788,"Distal Intergenic",6,169215788,169254050,38263,2,"7058","ENST00000676628.1",-6951,"ENSG00000186340","THBS2","thrombospondin 2","TES_vs_GFP","Hypermethylated"
"chr6",169283001,169283500,500,"*","6",7,8,0,5.7128602771293,0.428034506946894,0.000313683967355265,0.0242410264927834,52.4496149755498,"Distal Intergenic",6,169215788,169254050,38263,2,"7058","ENST00000676628.1",-28951,"ENSG00000186340","THBS2","thrombospondin 2","TES_vs_GFP","Hypermethylated"
"chr6",169313501,169314000,500,"*","6",19,16.5,1,3.21918053347868,1.26485828837204,3.46841504401887e-05,0.0130068934895622,9.312577543541,"Distal Intergenic",6,169215788,169254050,38263,2,"7058","ENST00000676628.1",-59451,"ENSG00000186340","THBS2","thrombospondin 2","TES_vs_GFP","Hypermethylated"
"chr6",169314001,169314500,500,"*","6",11,13,0.5,3.75883066350086,0.969896445236747,6.64164227398555e-05,0.0137575259285099,13.536948551433,"Distal Intergenic",6,169215788,169254050,38263,2,"7058","ENST00000676628.1",-59951,"ENSG00000186340","THBS2","thrombospondin 2","TES_vs_GFP","Hypermethylated"
"chr6",169316001,169316500,500,"*","6",10,12,1,2.76470451995967,0.929212452872666,0.000858880381103612,0.0375689514448215,6.79608793592731,"Distal Intergenic",6,169215788,169254050,38263,2,"7058","ENST00000676628.1",-61951,"ENSG00000186340","THBS2","thrombospondin 2","TES_vs_GFP","Hypermethylated"
"chr6",169385501,169386000,500,"*","6",8,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Intron (ENST00000433388.6/105378147, intron 1 of 1)",6,169369577,169388385,18809,2,"105378147","ENST00000433388.6",2385,"ENSG00000226194","LINC02519","long intergenic non-protein coding RNA 2519","TES_vs_GFP","Hypermethylated"
"chr6",169564001,169564500,500,"*","6",10,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Intron (ENST00000648086.1/253769, intron 5 of 7)",6,169457212,169649233,192022,2,"253769","ENST00000479310.5",84733,"ENSG00000184465","WDR27","WD repeat domain 27","TES_vs_GFP","Hypermethylated"
"chr6",169564501,169565000,500,"*","6",18,7,0,5.52799070756349,0.30489222672951,0.000978324053118296,0.0375689514448215,46.1414266876333,"Intron (ENST00000648086.1/253769, intron 5 of 7)",6,169457212,169649233,192022,2,"253769","ENST00000479310.5",84233,"ENSG00000184465","WDR27","WD repeat domain 27","TES_vs_GFP","Hypermethylated"
"chr6",169624001,169624500,500,"*","6",27,7,0,5.52797152180383,0.304180348499443,0.000978324053118296,0.0375689514448215,46.1408130774029,"Intron (ENST00000648086.1/253769, intron 3 of 7)",6,169457212,169649233,192022,2,"253769","ENST00000479310.5",24733,"ENSG00000184465","WDR27","WD repeat domain 27","TES_vs_GFP","Hypermethylated"
"chr6",169626501,169627000,500,"*","6",15,16.5,1.5,2.67830547456453,1.29957978483213,0.000162180486983622,0.0191759491944883,6.40103623112469,"Intron (ENST00000648086.1/253769, intron 3 of 7)",6,169457212,169649233,192022,2,"253769","ENST00000479310.5",22233,"ENSG00000184465","WDR27","WD repeat domain 27","TES_vs_GFP","Hypermethylated"
"chr6",169655501,169656000,500,"*","6",18,9,0,5.88359974518812,0.543960464175622,6.12454862800645e-05,0.0135727932641176,59.0391377051426,"Intron (ENST00000648086.1/253769, intron 3 of 7)",6,169647648,169660692,13045,2,"253769","ENST00000441385.2",4692,"ENSG00000184465","WDR27","WD repeat domain 27","TES_vs_GFP","Hypermethylated"
"chr6",169658001,169658500,500,"*","6",16,17,2,2.32574815079182,1.36311496901029,0.000196638620021463,0.0217153799289572,5.01325684829896,"3' UTR",6,169647648,169660692,13045,2,"253769","ENST00000441385.2",2192,"ENSG00000184465","WDR27","WD repeat domain 27","TES_vs_GFP","Hypermethylated"
"chr6",169662501,169663000,500,"*","6",45,11.5,0.5,3.5880646778895,0.843752208654708,0.000318950001340329,0.0244856781841461,12.0258309460354,"Intron (ENST00000648086.1/253769, intron 3 of 7)",6,169657759,169663723,5965,2,"253769","ENST00000467418.1",723,"ENSG00000184465","WDR27","WD repeat domain 27","TES_vs_GFP","Hypermethylated"
"chr6",169663501,169664000,500,"*","6",9,7.5,0,5.6254126256071,0.367470222881352,0.000489338337760718,0.0281127206952951,49.3648632523501,"Promoter (<=1kb)",6,169657759,169663723,5965,2,"253769","ENST00000467418.1",0,"ENSG00000184465","WDR27","WD repeat domain 27","TES_vs_GFP","Hypermethylated"
"chr6",169771501,169772000,500,"*","6",17,13.5,0.5,3.81262067578248,1.00904771141521,3.61079337095581e-05,0.0130068934895622,14.0511925609864,"Promoter (1-2kb)",6,169773044,169776550,3507,1,"55780","ENST00000492738.1",-1044,"ENSG00000130023","ERMARD","ER membrane associated RNA degradation","TES_vs_GFP","Hypermethylated"
"chr6",169772001,169772500,500,"*","6",12,7,0,5.52797152180383,0.304180348499443,0.000978324053118296,0.0375689514448215,46.1408130774029,"Promoter (<=1kb)",6,169773044,169776550,3507,1,"55780","ENST00000492738.1",-544,"ENSG00000130023","ERMARD","ER membrane associated RNA degradation","TES_vs_GFP","Hypermethylated"
"chr6",169919001,169919500,500,"*","6",19,10.5,0.5,3.45850009375155,0.751608629019644,0.000967603310465347,0.0375689514448215,10.9928997701686,"Distal Intergenic",6,169794244,169799549,5306,2,"401288","ENST00000648769.1",-119452,"ENSG00000229214","LINC00242","long intergenic non-protein coding RNA 242","TES_vs_GFP","Hypermethylated"
"chr6",170152001,170152500,500,"*","6",26,7.5,0,5.6254126256071,0.367470222881352,0.000489338337760718,0.0281127206952951,49.3648632523501,"Distal Intergenic",6,170147242,170150937,3696,1,"101929614","ENST00000693070.1",4759,"ENSG00000289623","LOC101929614","proline-rich receptor-like protein kinase PERK10","TES_vs_GFP","Hypermethylated"
"chr6",170250001,170250500,500,"*","6",17,7.5,0,5.62545099466521,0.368889611069903,0.000489338337760718,0.0281127206952951,49.3661761483124,"Intron (ENST00000701993.1/154449, intron 1 of 2)",6,170254334,170262569,8236,2,"154449","ENST00000452071.1",12069,"ENSG00000230960","LOC154449","uncharacterized LOC154449","TES_vs_GFP","Hypermethylated"
"chr6",170280001,170280500,500,"*","6",26,7.5,0,5.62547017957618,0.369599762416403,0.000489338337760718,0.0281127206952951,49.366832622456,"Downstream (<=300bp)",6,170276939,170279469,2531,1,"401289","ENST00000438622.1",3062,"ENSG00000227508","LINC01624","long intergenic non-protein coding RNA 1624","TES_vs_GFP","Hypermethylated"
"chr6",170295001,170295500,500,"*","6",27,12.5,0,6.35062484823296,0.883561222137565,2.12293447414806e-05,0.00958240475830527,81.6072175435044,"Promoter (<=1kb)",6,170295321,170405076,109756,1,"84498","ENST00000537664.5",0,"ENSG00000112584","FAM120B","family with sequence similarity 120 member B","TES_vs_GFP","Hypermethylated"
"chr6",170366501,170367000,500,"*","6",8,8.5,0,5.8025445472944,0.486801023383637,0.000122434812863589,0.0161166266587933,55.8135902740074,"Intron (ENST00000630384.2/84498, intron 6 of 10)",6,170330761,170330844,84,1,"100616430","ENST00000579929.1",35740,"ENSG00000266245","MIR4644","microRNA 4644","TES_vs_GFP","Hypermethylated"
"chr6",170378001,170378500,500,"*","6",5,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Intron (ENST00000630384.2/84498, intron 6 of 10)",6,170404179,170405078,900,1,"84498","ENST00000496635.1",-25679,"ENSG00000112584","FAM120B","family with sequence similarity 120 member B","TES_vs_GFP","Hypermethylated"
"chr6",170378501,170379000,500,"*","6",13,10.5,0.5,3.45475647079678,0.750210322861624,0.000731154549347838,0.0368089479892141,10.9644114736319,"Intron (ENST00000630384.2/84498, intron 6 of 10)",6,170404179,170405078,900,1,"84498","ENST00000496635.1",-25179,"ENSG00000112584","FAM120B","family with sequence similarity 120 member B","TES_vs_GFP","Hypermethylated"
"chr6",170386501,170387000,500,"*","6",2,0,6.5,-6.11849844310248,0.257182505751723,0.00017219626347412,0.0199623573523755,0.0143929043819292,"Intron (ENST00000630384.2/84498, intron 6 of 10)",6,170404179,170405078,900,1,"84498","ENST00000496635.1",-17179,"ENSG00000112584","FAM120B","family with sequence similarity 120 member B","TES_vs_GFP","Hypomethylated"
"chr6",170447001,170447500,500,"*","6",9,9,0,5.88223545123208,0.542554300312352,6.88391657181754e-05,0.0137575259285099,58.9833333503152,"Distal Intergenic",6,170404179,170405078,900,1,"84498","ENST00000496635.1",42822,"ENSG00000112584","FAM120B","family with sequence similarity 120 member B","TES_vs_GFP","Hypermethylated"
"chr7",91501,92000,500,"*","7",11,8,0,5.69838433760957,0.427327584070789,0.000635924226412502,0.0339435223679895,51.9259693241178,"Intron (ENST00000465755.2/105375113, intron 1 of 2)",7,70972,95683,24712,2,"105375113","ENST00000465755.2",3683,NA,"LOC105375113","uncharacterized LOC105375113","TES_vs_GFP","Hypermethylated"
"chr7",118501,119000,500,"*","7",19,11.5,0,6.22276278958289,0.792912288827879,0.000159874069755744,0.0189307741623729,74.6858375320301,"Intron (ENST00000655297.1/105375114, intron 1 of 2)",7,115186,132034,16849,2,"105375114","ENST00000655297.1",13034,NA,"LOC105375114","uncharacterized LOC105375114","TES_vs_GFP","Hypermethylated"
"chr7",119001,119500,500,"*","7",21,8.5,0,5.8025445472944,0.486801023383637,0.000122434812863589,0.0161166266587933,55.8135902740074,"Intron (ENST00000655297.1/105375114, intron 1 of 2)",7,115186,132034,16849,2,"105375114","ENST00000655297.1",12534,NA,"LOC105375114","uncharacterized LOC105375114","TES_vs_GFP","Hypermethylated"
"chr7",120501,121000,500,"*","7",23,12,0.5,3.64038372659496,0.883878627839317,0.000330591646025661,0.0251107909969303,12.469949578326,"Intron (ENST00000655297.1/105375114, intron 1 of 2)",7,115186,132034,16849,2,"105375114","ENST00000655297.1",11034,NA,"LOC105375114","uncharacterized LOC105375114","TES_vs_GFP","Hypermethylated"
